Item ID	Item value	Change in Kuiper test statistic when item removed
MCM7	0.683561628074998	-0.010752688172043112
PSMD14	23.7570152046277	-0.010752688172043112
GEMIN2	13.5881423735203	0.022580645161290214
HSPA4L	20.472658023392	-0.005673879065214271
TARS	23.2805011724871	-0.010752688172043112
GLRX	16.6375508012433	0.017209950473607072
CLDN1	23.3500682688153	-0.010752688172043112
SIPA1L1	1.61586796353695	-0.0055571248328720735
PPAT	11.3295772706258	0.022580645161290214
NAMPT	15.2557942490253	0.022580645161290214
PAPOLA	22.5086598287602	-0.010752688172043112
SERPINH1	23.7084656169059	-0.010752688172043112
ATP6V1C1	9.02448871551065	0.022580645161290214
PSPH	21.2499962985765	-0.010752688172043112
TMPO	19.8469214760747	-0.003864188463929552
CSNK1G3	14.0819218329034	0.022580645161290214
SLC16A1	22.5365714162657	-0.010752688172043112
HSPA4	8.81610537467175	0.022580645161290214
SSR3	21.4767824081255	-0.010752688172043112
PTPN12	8.17359746751405	0.022580645161290214
NME1	21.1720453654628	-0.010752688172043112
MAD2L2	1.83859167674375	-0.003747434231587743
GGCT	23.1944989424554	-0.010752688172043112
DHFR	10.6748106039481	0.022580645161290214
SIKE1	21.5876804141819	-0.010752688172043112
DDX39A	21.6752068396459	-0.010752688172043112
PXDN	3.12125440164155	0.022580645161290214
CYCS	17.3840547622541	0.017209950473607072
NHLRC2	12.9535061219972	0.022580645161290214
RAN	23.1379875412624	-0.010752688172043112
RAI14	23.6694727907814	-0.010752688172043112
