Item ID	Item value	Change in Kuiper test statistic when item removed
LPGAT1	15.7894455055957	-0.0022598870056497744
MCM7	0.683561628074998	0.009939940831336147
NAB2	4.0572365586514	0.014689265536723062
TNFAIP2	0.911264669994999	0.009939940831336147
NUCKS1	15.3673354341986	-0.0022598870056497744
CHCHD4	14.8843863095086	-0.0022598870056497744
TDO2	10.6585001595495	-0.0022598870056497744
PPP2R1B	2.82936641750665	0.014689265536723062
PPAT	11.3295772706258	-0.0022598870056497744
OTUD6B	16.1411902240749	-0.0022598870056497744
FPGS	23.1554494333826	0.006318580743472746
NAMPT	15.2557942490253	-0.0022598870056497744
PSPH	21.2499962985765	-0.0022598870056497744
C11ORF24	11.2992140909368	-0.0022598870056497744
MFSD2A	12.5336318264633	-0.0022598870056497744
CCT3	20.6869285995146	-0.0022598870056497744
FGA	3.15058255055015	0.014689265536723062
HSP90AA1	20.4614110018926	-0.0022598870056497744
IFRD1	11.5791831182528	-0.0022598870056497744
SERPINB9	4.68915150514805	0.014689265536723062
CDYL	10.8392194084139	-0.0022598870056497744
COQ10B	11.4981679748511	-0.0022598870056497744
NME1	21.1720453654628	-0.0022598870056497744
DDX39A	21.6752068396459	0.006318580743472746
TMEM33	20.6581218714017	-0.0022598870056497744
RPL7L1	18.0688886027917	-0.0022598870056497744
PPIF	15.3451971061913	-0.0022598870056497744
L2HGDH	11.3085391047824	-0.0022598870056497744
EEF1E1	15.5461654914987	-0.0022598870056497744
NGEF	10.9952841014094	-0.0022598870056497744
B4GALT5	12.0001594384791	-0.0022598870056497744
NUP205	23.2184093320498	0.006318580743472746
SRSF1	20.4137057495132	-0.0022598870056497744
AK2	12.0071099803571	-0.0022598870056497744
SAV1	15.4757645944456	-0.0022598870056497744
CNN3	10.5566973145166	0.008247993905033113
NT5E	23.8851246476003	0.009939940831336147
RNF138	8.4978647202281	0.014689265536723062
PDGFC	0.77484701747675	0.009939940831336147
DNAJC21	21.2929592479596	-0.0022598870056497744
E2F8	18.9014518078151	-0.0022598870056497744
UBE2F	18.5828749659942	-0.0022598870056497744
TIMM8A	15.4667408463186	-0.0022598870056497744
RANBP1	20.8398458867934	-0.0022598870056497744
RRM2	15.9260167787367	-0.0022598870056497744
SLC16A1	22.5365714162657	0.006318580743472746
GCH1	9.3422953356574	0.014689265536723062
HSPA4	8.81610537467175	0.014689265536723062
AZIN1	11.9692027396912	-0.0022598870056497744
SRPK1	21.1969096217114	-0.0022598870056497744
POLE4	18.0977530360069	-0.0022598870056497744
DHFR	10.6748106039481	-0.0022598870056497744
WEE1	13.9681773336131	-0.0022598870056497744
NDUFAF4	16.0186483323947	-0.0022598870056497744
TRMT6	3.0338977202503	0.014689265536723062
DNAJA2	14.6845447788269	-0.0022598870056497744
CYCS	17.3840547622541	-0.0022598870056497744
GPD1L	12.4142449056058	-0.0022598870056497744
TARDBP	22.7937379726452	0.006318580743472746
RAN	23.1379875412624	0.006318580743472746
