Item ID	Item value	Change in Kuiper test statistic when item removed
COL18A1	3.8392431976887	-0.013104838709677047
FAM114A1	2.9694909280169	-0.013104838709677047
SDC2	2.1457884285213	-0.013104838709677047
TMEM180	2.0563899167421	-0.013104838709677047
LPL	3.20165564483165	-0.013104838709677047
SERPINA6	14.3513976191639	0.019153225806451957
ACTB	0.139118641056051	0.007176501327616325
RPS6KA3	2.16609389773615	-0.013104838709677047
ALCAM	4.43774423726535	0.011413550081916746
TSPAN9	2.7975274183414	-0.013104838709677047
DNAJB4	15.5784662206951	0.019153225806451957
PRKAR2A	21.8511881607514	0.019153225806451957
SERPINH1	23.7084656169059	0.007176501327616269
PLXNA2	2.47573510850665	-0.013104838709677047
SLC39A8	3.01916372505625	-0.013104838709677047
SLC38A4	8.7311784510054	0.019153225806451957
FGB	3.88984705944915	-0.013104838709677047
FGA	3.15058255055015	-0.013104838709677047
VCAM1	15.4398854216586	0.019153225806451957
HMGCS1	1.542089044137	-0.005817114852260552
KRT8	2.1685288143548	-0.013104838709677047
ACSL4	20.0924339799516	0.019153225806451957
NAP1L1	20.7011531819113	0.019153225806451957
ANK3	8.1450686003453	0.019153225806451957
GNG11	21.2089540996121	0.019153225806451957
FTSJ1	18.0891426387061	0.019153225806451957
PER3	9.87363712689095	0.019153225806451957
ST5	23.1735830806652	0.019153225806451957
DLC1	2.44479263263705	-0.013104838709677047
PXDN	3.12125440164155	-0.013104838709677047
C2ORF72	3.98602683367105	-0.013104838709677047
BCAR1	7.65828309556215	0.019153225806451957
