Item ID	Item value	Change in Kuiper test statistic when item removed
COL18A1	3.8392431976887	-0.01190476190476153
SPON2	1.52197461448115	-0.01190476190476153
SLC45A3	21.8795267068782	0.02513227513227545
DCTN4	4.48254244809785	-0.009158122953434433
GLO1	3.719816524874	-0.01190476190476153
LASP1	0.751667423077651	-0.01190476190476153
TRIM2	23.3778262482389	0.0011154328760389909
PDGFC	0.77484701747675	-0.01190476190476153
PEA15	3.6497360924453	-0.01190476190476153
PLXNA2	2.47573510850665	-0.01190476190476153
ENPP3	4.13017499868165	-0.01190476190476153
NADK	16.134586338871	0.02513227513227545
NDEL1	13.1406745825266	0.02513227513227545
UBE2F	18.5828749659942	0.02513227513227545
PARP3	5.83933152086975	0.02513227513227545
CPT1A	10.0571127521882	0.02513227513227545
MORC3	14.8971889180226	0.02513227513227545
HMGCS1	1.542089044137	-0.01190476190476153
TFPI2	23.9951115362733	-0.0043984422108173105
TNFRSF19	10.0404009958126	0.02513227513227545
WRAP73	1.3491897200904	-0.01190476190476153
NUDT7	18.8691010780786	0.02513227513227545
RNF149	4.416623113266	-0.01190476190476153
CALR	1.99090554854665	-0.01190476190476153
INTS9	2.798592605548	-0.01190476190476153
TARDBP	22.7937379726452	0.012432249578309351
PPIB	1.3561592276728	-0.01190476190476153
TNRC6A	3.6796424882416	-0.01190476190476153
