Item ID	Item value	Change in Kuiper test statistic when item removed
LPGAT1	15.7894455055957	-0.0033898305084770763
MCM7	0.683561628074998	0.01355932203389576
NAB2	4.0572365586514	0.01355932203389576
TNFAIP2	0.911264669994999	0.01355932203389576
NUCKS1	15.3673354341986	-0.0033898305084770763
CHCHD4	14.8843863095086	-0.0033898305084770763
TDO2	10.6585001595495	-0.0033898305084770763
PPP2R1B	2.82936641750665	0.01355932203389576
PPAT	11.3295772706258	-0.0033898305084770763
OTUD6B	16.1411902240749	-0.0033898305084770763
FPGS	23.1554494333826	-0.0033898305084770763
NAMPT	15.2557942490253	-0.0033898305084770763
PSPH	21.2499962985765	-0.0033898305084770763
C11ORF24	11.2992140909368	-0.0033898305084770763
MFSD2A	12.5336318264633	-0.0033898305084770763
CCT3	20.6869285995146	-0.0033898305084770763
FGA	3.15058255055015	0.01355932203389576
HSP90AA1	20.4614110018926	-0.0033898305084770763
IFRD1	11.5791831182528	-0.0033898305084770763
SERPINB9	4.68915150514805	0.01355932203389576
CDYL	10.8392194084139	-0.0033898305084770763
COQ10B	11.4981679748511	-0.0033898305084770763
NME1	21.1720453654628	-0.0033898305084770763
DDX39A	21.6752068396459	-0.0033898305084770763
TMEM33	20.6581218714017	-0.0033898305084770763
RPL7L1	18.0688886027917	-0.0033898305084770763
PPIF	15.3451971061913	-0.0033898305084770763
L2HGDH	11.3085391047824	-0.0033898305084770763
EEF1E1	15.5461654914987	-0.0033898305084770763
NGEF	10.9952841014094	-0.0033898305084770763
B4GALT5	12.0001594384791	-0.0033898305084770763
NUP205	23.2184093320498	-7.665013973437995E-4
SRSF1	20.4137057495132	-0.0033898305084770763
AK2	12.0071099803571	-0.0033898305084770763
SAV1	15.4757645944456	-0.0033898305084770763
CNN3	10.5566973145166	8.5195470122712E-4
NT5E	23.8851246476003	0.01355932203389576
RNF138	8.4978647202281	0.01355932203389576
PDGFC	0.77484701747675	0.01355932203389576
DNAJC21	21.2929592479596	-0.0033898305084770763
E2F8	18.9014518078151	-0.0033898305084770763
UBE2F	18.5828749659942	-0.0033898305084770763
TIMM8A	15.4667408463186	-0.0033898305084770763
RANBP1	20.8398458867934	-0.0033898305084770763
RRM2	15.9260167787367	-0.0033898305084770763
SLC16A1	22.5365714162657	-0.0033898305084770763
GCH1	9.3422953356574	0.01355932203389576
HSPA4	8.81610537467175	0.01355932203389576
AZIN1	11.9692027396912	-0.0033898305084770763
SRPK1	21.1969096217114	-0.0033898305084770763
POLE4	18.0977530360069	-0.0033898305084770763
DHFR	10.6748106039481	-0.0033898305084770763
WEE1	13.9681773336131	-0.0033898305084770763
NDUFAF4	16.0186483323947	-0.0033898305084770763
TRMT6	3.0338977202503	0.01355932203389576
DNAJA2	14.6845447788269	-0.0033898305084770763
CYCS	17.3840547622541	-0.0033898305084770763
GPD1L	12.4142449056058	-0.0033898305084770763
TARDBP	22.7937379726452	-0.0033898305084770763
RAN	23.1379875412624	-0.0033898305084770763
