Item ID	Item value	Change in Kuiper test statistic when item removed
COL18A1	3.8392431976887	-0.007112375533428028
ABHD4	5.440138819394	-0.007112375533428028
FAM114A1	2.9694909280169	-0.007112375533428028
NAB1	10.1491819533603	0.019914651493599056
SLC1A2	10.945478602892	0.019914651493599056
LGALSL	22.5149134960465	-0.007112375533427917
ABAT	4.19736902702145	-0.007112375533428028
PTPRK	2.95096513887905	-0.007112375533428028
PPM1K	5.82484052948895	-0.007112375533428028
C4ORF32	12.0221442261418	0.019914651493599056
SLC7A2	10.0209866108843	0.019914651493599056
FLCN	6.7469683833245	-0.007112375533428028
UGCG	9.25764914243315	0.019914651493599056
SPRED2	5.87451024921395	-0.007112375533428028
ALCAM	4.43774423726535	-0.007112375533428028
PSTPIP2	22.4712707312942	-0.007112375533427917
TRIM2	23.3778262482389	-0.007112375533427917
SLC39A8	3.01916372505625	-0.007112375533428028
MPZL1	23.1641977766819	-0.007112375533427917
TGM2	1.36874636850715	-0.007112375533428028
SLC12A2	21.9630056580104	-0.007112375533427917
CPT1A	10.0571127521882	0.019914651493599056
RBPMS	4.08073022146175	-0.007112375533428028
TSC22D3	17.0983261261567	0.019914651493599056
NR2F2	6.79085793972445	-0.005283644016763456
ANK3	8.1450686003453	0.019914651493599056
CP	21.5685384227014	0.009323759271113619
ESR1	17.7407529436136	0.019914651493599056
DHRS3	2.23416291615705	-0.007112375533428028
RNF144B	22.6308596371757	-0.007112375533427917
MYO1B	1.67748040358755	-0.007112375533428028
ARL4A	22.0793268422001	-0.007112375533427917
CEACAM1	4.19112997920535	-0.007112375533428028
NR5A2	4.30146207493685	-0.007112375533428028
SPATA13	6.61651022322575	-0.007112375533428028
PXDN	3.12125440164155	-0.007112375533428028
TRIM37	20.5131060260199	0.019914651493599056
YPEL2	23.3858418597605	-0.007112375533427917
